entry_time,exit_time,direction,entry,exit,sl,target,pnl,result,strategy
2026-03-24 14:15:00+05:30,2026-03-24 14:19:00+05:30,LONG,52814.45,52746.99,52746.99,52949.38,-67.46,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-24 14:22:00+05:30,2026-03-24 14:23:00+05:30,SHORT,52660.55,52751.8,52751.8,52478.04,-91.25,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-24 14:38:00+05:30,2026-03-24 14:43:00+05:30,SHORT,52578.8,52649.39,52649.39,52437.63,-70.59,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-24 14:58:00+05:30,2026-03-24 15:00:00+05:30,LONG,52659.2,52585.53,52585.53,52806.53,-73.66,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-24 15:15:00+05:30,2026-03-24 15:18:00+05:30,SHORT,52549.7,52623.67,52623.67,52401.77,-73.97,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-24 15:21:00+05:30,2026-03-24 15:29:00+05:30,LONG,52648.0,52745.65,52572.93,52798.14,97.65,EOD,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 09:16:00+05:30,2026-03-25 09:35:00+05:30,LONG,53359.45,53595.66,53241.35,53595.66,236.21,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 09:38:00+05:30,2026-03-25 09:43:00+05:30,SHORT,53498.95,53554.14,53554.14,53388.57,-55.19,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 09:45:00+05:30,2026-03-25 09:58:00+05:30,LONG,53686.85,53620.79,53620.79,53818.98,-66.07,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 10:07:00+05:30,2026-03-25 10:08:00+05:30,SHORT,53559.85,53618.61,53618.61,53442.33,-58.76,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 10:12:00+05:30,2026-03-25 10:23:00+05:30,LONG,53704.65,53639.96,53639.96,53834.03,-64.69,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 10:42:00+05:30,2026-03-25 10:43:00+05:30,LONG,53732.2,53834.76,53680.92,53834.76,102.56,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 10:46:00+05:30,2026-03-25 11:08:00+05:30,LONG,53871.3,53979.53,53817.19,53979.53,108.23,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 11:16:00+05:30,2026-03-25 11:17:00+05:30,LONG,53999.5,53950.69,53950.69,54097.13,-48.81,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 11:22:00+05:30,2026-03-25 11:27:00+05:30,SHORT,53926.5,53839.87,53969.82,53839.87,86.63,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 11:36:00+05:30,2026-03-25 11:38:00+05:30,SHORT,53836.65,53731.62,53889.16,53731.62,105.03,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 11:49:00+05:30,2026-03-25 12:13:00+05:30,LONG,53895.45,54047.64,53819.35,54047.64,152.2,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 12:15:00+05:30,2026-03-25 12:17:00+05:30,LONG,54095.3,54041.49,54041.49,54202.93,-53.81,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 12:26:00+05:30,2026-03-25 12:32:00+05:30,SHORT,54021.5,54072.7,54072.7,53919.09,-51.2,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 12:34:00+05:30,2026-03-25 12:37:00+05:30,LONG,54121.15,54072.51,54072.51,54218.42,-48.64,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 12:48:00+05:30,2026-03-25 12:52:00+05:30,SHORT,53990.6,53890.95,54040.43,53890.95,99.65,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 12:55:00+05:30,2026-03-25 13:02:00+05:30,SHORT,53878.7,53931.71,53931.71,53772.67,-53.01,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 13:07:00+05:30,2026-03-25 13:08:00+05:30,LONG,53981.6,53926.27,53926.27,54092.27,-55.33,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 13:20:00+05:30,2026-03-25 13:26:00+05:30,SHORT,53852.4,53910.22,53910.22,53736.75,-57.82,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 13:36:00+05:30,2026-03-25 14:03:00+05:30,LONG,53983.55,54111.22,53919.71,54111.22,127.67,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 14:07:00+05:30,2026-03-25 14:21:00+05:30,SHORT,53978.75,53859.99,54038.13,53859.99,118.76,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 14:23:00+05:30,2026-03-25 14:33:00+05:30,SHORT,53798.25,53855.79,53855.79,53683.17,-57.54,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 14:43:00+05:30,2026-03-25 14:47:00+05:30,LONG,53886.7,53823.21,53823.21,54013.69,-63.49,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 14:54:00+05:30,2026-03-25 15:01:00+05:30,SHORT,53756.2,53640.37,53814.12,53640.37,115.83,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 15:04:00+05:30,2026-03-25 15:06:00+05:30,LONG,53819.45,53742.85,53742.85,53972.65,-76.6,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-25 15:21:00+05:30,2026-03-25 15:29:00+05:30,SHORT,53656.55,53689.95,53716.05,53537.55,-33.4,EOD,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 09:16:00+05:30,2026-03-27 09:19:00+05:30,SHORT,53053.95,52826.22,53167.81,52826.22,227.73,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 09:21:00+05:30,2026-03-27 09:22:00+05:30,SHORT,52813.35,52954.09,52954.09,52531.88,-140.74,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 09:31:00+05:30,2026-03-27 10:54:00+05:30,SHORT,52759.75,52562.24,52858.5,52562.24,197.51,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 11:19:00+05:30,2026-03-27 11:28:00+05:30,SHORT,52555.15,52471.79,52596.83,52471.79,83.36,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 11:41:00+05:30,2026-03-27 11:42:00+05:30,LONG,52557.05,52505.93,52505.93,52659.29,-51.12,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 12:02:00+05:30,2026-03-27 12:04:00+05:30,SHORT,52487.7,52525.98,52525.98,52411.14,-38.28,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 12:17:00+05:30,2026-03-27 12:24:00+05:30,SHORT,52466.95,52502.85,52502.85,52395.15,-35.9,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 12:26:00+05:30,2026-03-27 12:29:00+05:30,LONG,52526.25,52605.99,52486.38,52605.99,79.74,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 12:43:00+05:30,2026-03-27 12:52:00+05:30,LONG,52610.75,52564.79,52564.79,52702.67,-45.96,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 13:15:00+05:30,2026-03-27 13:17:00+05:30,LONG,52617.15,52683.16,52584.14,52683.16,66.01,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 13:31:00+05:30,2026-03-27 14:05:00+05:30,SHORT,52579.7,52482.27,52628.42,52482.27,97.43,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 14:07:00+05:30,2026-03-27 14:13:00+05:30,SHORT,52463.8,52505.89,52505.89,52379.63,-42.08,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 14:23:00+05:30,2026-03-27 14:34:00+05:30,SHORT,52428.95,52344.18,52471.34,52344.18,84.77,TP,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 14:37:00+05:30,2026-03-27 14:51:00+05:30,SHORT,52314.2,52358.34,52358.34,52225.93,-44.14,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 15:12:00+05:30,2026-03-27 15:18:00+05:30,LONG,52309.15,52255.92,52255.92,52415.6,-53.22,SL,BankNifty|1m|S05_SupplyZoneBreakout
2026-03-27 15:23:00+05:30,2026-03-27 15:29:00+05:30,SHORT,52249.25,52288.97,52288.97,52169.8,-39.72,SL,BankNifty|1m|S05_SupplyZoneBreakout
